Drogon.A1ModJulian,Drogon.EarthMJ2000Eq.X,Drogon.EarthMJ2000Eq.Y,Drogon.EarthMJ2000Eq.Z,Drogon.EarthMJ2000Eq.VX,Drogon.EarthMJ2000Eq.VY,Drogon.EarthMJ2000Eq.VZ
21545.08235922864,-314.8217279,4852.259353009857,4842.861632294211,-7.611980579,-0.222298949,-0.281920096
21545.08343546477,-1019.706883,4805.828609603108,4790.87451058997,-7.535538415,-0.775499498,-0.835278554
21545.08451149325,-1713.614252,4708.309981473604,4687.816483575283,-7.378946916,-1.320553106,-1.379829545
21545.08558727765,-2389.145346,4560.755370856973,4534.801605037516,-7.143855665,-1.851670388,-1.909772518
21545.08666277054,-3039.09436,4364.755122192393,4333.483060658325,-6.832754761,-2.363199467,-2.419452063
21545.08773794838,-3656.547481,4122.414854592056,4086.029094160197,-6.44894184,-2.849702804,-2.903434921
21545.0888127702,-4234.932724,3836.339715921353,3795.106718653484,-5.996501349,-3.305996013,-3.356549027
21545.08988723061,-4768.119933,3509.59273544426,3463.839074760387,-5.480242841,-3.727227192,-3.773962738
21545.09096132815,-5250.466093,3145.66667433225,3095.776704800288,-4.905660314,-4.108914133,-4.151222048
21545.09203507454,-5676.878385,2748.442683775734,2694.855458586228,-4.278869963,-4.446996349,-4.484302411
21545.09310849452,-6042.865187,2322.147206006432,2265.352716660202,-3.606544143,-4.73787828,-4.769651671
21545.09418161504,-6344.577446,1871.310340016224,1811.845139260019,-2.895846424,-4.978465294,-5.004225745
21545.09525447975,-6578.851575,1400.711370553614,1339.15354542969,-2.154345063,-5.1662011,-5.185525491
21545.09632713355,-6743.235718,915.3342093612025,852.2978349322491,-1.389940807,-5.299091849,-5.311620337
21545.09739963805,-6836.015871,420.3079971222787,356.4370608617271,-0.610770137,-5.375729793,-5.381171198
21545.09847204086,-6856.228593,-79.13260995,-143.1707011,0.1748614348071446,-5.395305598,-5.393442271
21545.09954442515,-6803.671513,-577.7247594,-641.2460725,0.9586058584144345,-5.357618363,-5.348309934
21545.10061684734,-6678.902564,-1070.202946,-1132.514216,1.732117820867676,-5.263075465,-5.246262174
21545.101689373,-6483.235165,-1551.370076,-1611.776157,2.487171475590899,-5.112688593,-5.088393489
21545.10276205764,-6218.726651,-2016.142486,-2073.953997,3.215735666170779,-4.908063397,-4.876393748
21545.10383496608,-5888.153209,-2459.611111,-2514.15213,3.910073584562704,-4.65137788,-4.612525501
21545.10490813341,-5494.993468,-2877.076302,-2927.692193,4.562799953705459,-4.345366854,-4.29960773
21545.10598160307,-5043.383355,-3264.113448,-3310.178517,5.166985097628783,-3.993283714,-3.940976401
21545.10705540153,-4538.08292,-3616.609751,-3657.534831,5.716212375791621,-3.598871389,-3.540454612
21545.10812954536,-3984.426573,-3930.811684,-3966.05147,6.204650940271559,-3.166320567,-3.102309812
21545.10920403724,-3388.271182,-4203.36502,-4232.425097,6.627115612874109,-2.700226684,-2.631209881
21545.110278887,-2755.923845,-4431.356761,-4453.800096,6.979128625781142,-2.205531679,-2.132163901
21545.11135406231,-2094.105048,-4612.336922,-4627.790149,7.256949457063127,-1.687494224,-1.61049173
21545.11242953957,-1409.849322,-4744.35883,-4752.517652,7.457632930856543,-1.151611954,-1.071745208
21545.11350529259,-710.436139,-4825.997292,-4826.631262,7.579052983363346,-0.60356819,-0.521654205
21545.11458126926,-3.327447675,-4856.364248,-4849.320976,7.619923074644522,-0.04918465,0.03392129622225611
21545.1156574345,703.9404446932891,-4835.122582,-4820.330827,7.579814076347815,0.5056610057615369,0.5890743242365366
21545.11673373773,1403.817234291477,-4762.48869,-4739.960816,7.45915597619544,1.05507982211601,1.13789601835834
21545.11781012412,2088.828003764992,-4639.232326,-4609.065756,7.259236172098431,1.59323880908395,1.674543323460027
21545.11888655133,2751.665052380182,-4466.666278,-4429.043879,6.982182877942342,2.114430270371569,2.193308591765756
21545.11996298243,3385.261816645118,-4246.631061,-4201.820615,6.63094190124265,2.613127451650689,2.688675395052112
21545.12103937307,3982.861572118242,-3981.477522,-3929.830308,6.20925097015119,3.084036631858058,3.155370730688684
21545.12211567094,4538.091794317729,-3674.043309,-3615.99168,5.721604873564752,3.522154358930625,3.588422254293074
21545.12319187905,5045.063766818838,-3327.602174,-3263.655818,5.173177948455268,3.92284545567031,3.983235786594102
21545.12426796692,5498.388091357543,-2945.852265,-2876.59408,4.569808385994457,4.281855458127598,4.335607849691958
21545.12534393439,5893.262705445189,-2532.856705,-2458.937417,3.917906555225629,4.595380983280125,4.641795294155708
21545.1264197663,6225.503516039082,-2093.015118,-2015.147293,3.224411750825749,4.86009532855695,4.898540628825717
21545.12749549874,6491.608065513672,-1630.98942,-1549.940458,2.496676021734064,5.073200733044557,5.103123140737128
21545.1285711333,6688.763855936158,-1151.688659,-1068.273405,1.742440279629698,5.23243680428596,5.253367189576614
21545.12964668926,6814.893599690009,-660.1958718,-575.2683994,0.9697181706924869,5.336118365763212,5.347678817417914
21545.1307222079,6868.67153517363,-161.7114183,-76.15631715,0.1867053122179881,5.383150182806832,5.385059462581816
21545.13179769862,6849.532721432043,338.4768113339744,423.7535654158447,-0.598269805,5.373035484557973,5.365113942004455
21545.1328732159,6757.680516922106,835.0841926057559,919.1647597746985,-1.376890979,5.305883116929288,5.288055830479627
21545.13394878243,6594.083500415974,1322.848896184633,1404.813361999261,-2.140887536,5.182405135630307,5.154704621196263
21545.13502442203,6360.467561360516,1796.602315592044,1875.538681023465,-2.882147177,5.003910542773035,4.96647799450044
21545.13610017327,6059.293015624375,2251.328781008779,2326.342956632665,-3.592811356,4.772286695571954,4.725371913490575
21545.13717604149,5693.741950247194,2682.197677149491,2752.423606330437,-4.265326726,4.489988115669485,4.433948657873626
21545.13825204471,5267.674963796359,3084.63436178736,3149.243863468296,-4.892556317,4.160001520513716,4.095300241106425
21545.13932818152,4785.602011767128,3454.355958533439,3512.568457913848,-5.46783481,3.785821603874882,3.713023273442511
21545.14040445903,4252.625113216175,3787.427541420516,3838.519298817182,-5.985054649,3.371405208100433,3.291171748684524
21545.14148085719,3674.402313723687,4080.293002220372,4123.606099509434,-6.438711892,2.921142346499282,2.834227197613264
21545.14255734578,3057.08295006757,4329.821413171887,4364.772091923799,-6.823975559,2.439805483109909,2.347046725804339
21545.14363391184,2407.226398555445,4533.347150115339,4559.433243524117,-7.136746773,1.932486507063907,1.834798828077496
21545.1447105069,1731.763306045871,4688.68810837314,4705.496110999527,-7.373684022,1.404567519234503,1.302933490044772
21545.14578707832,1037.904523141388,4794.179452985997,4801.390485041987,-7.532252668,0.8616514835741858,0.7571117484721765
21545.14686359584,333.0455164941108,4848.693390519928,4846.087945993318,-7.610753171,0.3094897711573661,0.2031324061235989
21545.14793999648,-375.2780282,4851.647273867461,4839.109422360457,-7.608332466,-0.246049872,-0.353100558
21545.1490162202,-1079.494994,4803.015384464888,4780.535550098539,-7.525001589,-0.799062485,-0.905657863
21545.15009223717,-1772.09911,4703.325485462782,4671.001811228197,-7.361630604,-1.343681771,-1.448661209
21545.15116800261,-2445.700555,4553.65354003402,4511.69248317019,-7.119942211,-1.874118147,-1.976321643
21545.15224347369,-3093.117348,4355.612279475748,4304.327837297187,-6.802496213,-2.384728644,-2.483009701
21545.15331861614,-3707.456985,4111.331881827521,4051.1435420713,-6.412662339,-2.870080011,-2.963318543
21545.15439340243,-4282.189247,3823.435811981227,3754.865314567483,-5.954585851,-3.325005841,-3.412120997
21545.15546783513,-4811.226888,3495.003735368353,3418.670492633958,-5.433132678,-3.744670998,-3.824633571
21545.15654189522,-5288.962846,3129.55167720374,3046.167455791113,-4.853861625,-4.124602575,-4.196447333
21545.157615613,-5710.36192,2730.970693409742,2641.332729398799,-4.222930016,-4.46076494,-4.523601916
21545.15868899967,-6070.980495,2303.506391596323,2208.489971091415,-3.547063154,-4.749578354,-4.802603935
21545.15976208564,-6367.028629,1851.700088079265,1752.249947550037,-2.833461773,-4.987971703,-5.030478598
21545.16083491766,-6595.404107,1380.339923783135,1277.460865805176,-2.089724025,-5.173413167,-5.204799402
21545.16190754622,-6753.718434,894.4151136099215,789.1619456893303,-1.32377115,-5.303934315,-5.323711264
21545.16298003935,-6840.321241,399.0572313832544,292.5240424482139,-0.54375157,-5.378152656,-5.385951729
21545.16405244419,-6854.312297,-100.4956457,-207.1866922,0.2420198826414105,-5.395283479,-5.390861966
21545.16512482664,-6795.554288,-598.9715361,-704.6819055,1.025181148118524,-5.355151912,-5.338397024
21545.166197251,-6664.670863,-1091.109899,-1194.696661,1.797399350492743,-5.258192101,-5.229123829
21545.16726978678,-6463.03892,-1571.718983,-1672.046969,2.550465851310139,-5.105441076,-5.064213514
21545.1683424884,-6192.778122,-2035.720378,-2131.674466,3.276370608437116,-4.898529389,-4.845430806
21545.16941541519,-5856.726494,-2478.210669,-2568.707972,3.967402372112846,-4.639660271,-4.575111476
21545.17048861309,-5458.41649,-2894.504645,-2978.506602,4.61621873823989,-4.331588411,-4.256139839
21545.17156211645,-5002.041004,-3280.185966,-3356.710152,5.215926480943702,-3.977590625,-3.891917939
21545.17263594949,-4492.411578,-3631.155175,-3699.286694,5.760156222012093,-3.581430359,-3.486328602
21545.17371013524,-3934.90525,-3943.676507,-4002.578755,6.243133732413265,-3.147313513,-3.043689826
21545.17478467206,-3335.421695,-4214.411568,-4263.336513,6.65972958705084,-2.679852711,-2.568717937
21545.17585956692,-2700.305141,-4440.465481,-4478.762851,7.005527019490794,-2.184004775,-2.066463592
21545.17693478426,-2036.307993,-4619.408101,-4646.534138,7.276850642440925,-1.665041512,-1.542281743
21545.1780102911,-1350.494623,-4749.313589,-4764.838348,7.470822973012286,-1.128474659,-1.001755226
21545.1790860668,-650.158344,-4828.780931,-4832.394288,7.585391393338175,-0.579991868,-0.450629861
21545.18016206519,57.23249009196677,-4856.945848,-4848.462674,7.619342581431052,-0.025416242,0.1052266609158779
21545.18123824328,764.1331193509355,-4833.494801,-4812.858512,7.572320421119688,0.5293685912441152,0.6599004659933229
21545.18231454972,1462.996517907058,-4758.668722,-4725.95357,7.444829161114074,1.078473894311344,1.20748740863619
21545.18339094259,2146.366828581113,-4633.259961,-4588.671693,7.238226791917439,1.616076307400412,1.74216389971834
21545.18446736583,2806.945170744372,-4458.606014,-4402.481338,6.954714858448124,2.136466811304014,2.258236114959421
21545.18554377646,3437.686229434929,-4236.572135,-4169.376414,6.597311373537178,2.634124317039675,2.750213553893704
21545.18662014491,4031.873170687367,-3969.52835,-3891.851859,6.16981601846612,3.103772868037473,3.21286603418915
21545.18769642932,4583.175297585844,-3660.329234,-3572.882249,5.676780387214055,3.54042593603258,3.641267830252356
21545.18877261765,5085.737846195947,-3312.271276,-3215.877395,5.123442765745423,3.939456959710309,4.030867429603224
21545.18984868763,5534.222608045508,-2929.067312,-2824.655847,4.515690213607172,4.296631800829183,4.377519613053495
21545.19092463393,5923.87704194128,-2514.797736,-2403.394641,3.85998334284073,4.608164500111241,4.677540163207706
21545.19200045104,6250.576020207761,-2073.871846,-1956.589646,3.163296687692018,4.870751922057035,4.927739678273829
21545.19307615979,6510.871674128753,-1610.969287,-1488.995846,2.433026879443052,5.08161534475239,5.125463716182156
21545.19415177589,6702.017273390558,-1131.002426,-1005.589002,1.676933121483382,5.238521483873627,5.268612896655122
21545.19522731998,6821.998725579751,-639.0604368,-511.5088781,0.9030479895915765,5.33980964739821,5.355668562937577
21545.19630281412,6869.554201422308,-140.3571505,-12.0064388,0.1195935498642962,5.384409226795452,5.385708824597234
21545.19737830445,6844.185638258396,359.8343434310813,487.6220573134805,-0.665123751,5.371850564018726,5.358417530505935
21545.19845381443,6746.161602649779,856.2151227944855,982.0688382467022,-1.442768175,5.30226802490039,5.274086334059711
21545.19952939292,6576.51283174148,1343.537728590277,1466.092123479353,-2.205098553,5.176397387709603,5.133609740069169
21545.20060504548,6337.030553160165,1816.62971061115,1934.539939415052,-2.944007536,4.995574060761335,4.938482536762041
21545.20168079849,6030.241138209007,2270.477332683923,2382.433630257068,-3.651654402,4.761713152477602,4.690777250254157
21545.2027566874,5659.377264924843,2700.271735410672,2805.013753118317,-4.320538125,4.477285925860235,4.393119063484058
21545.20383270645,5228.362993589508,3101.43969362137,3197.770826863897,-4.943545624,4.14530678531014,4.048671728253484
21545.20490886331,4741.757445855369,3469.715111912814,3556.516000329472,-5.514062393,3.769288466916939,3.66109040332286
21545.2059851559,4204.715054566799,3801.175212766624,3877.416715367135,-6.0260271,3.353209970322776,3.234488287756834
21545.20706157067,3622.934219229372,4092.283037463371,4157.038434981033,-6.473995207,2.901475952266797,2.773394498944865
21545.20813807079,3002.605962924395,4339.924594847847,4392.380995464846,-6.853193675,2.418876653726266,2.282712624938315
21545.20921464227,2350.322827560447,4541.454520752089,4580.922651536651,-7.159588222,1.910517493199488,1.767648623808335
21545.21029123941,1673.04000925254,4694.712842733251,4720.636228500115,-7.389906138,1.381789917758243,1.233680879497052
21545.21136780863,977.9885544165105,4798.056998883078,4810.0195448359,-7.54168274,0.8383055924963776,0.6864930607049176
21545.21244432137,272.57563605832,4850.382346745574,4848.114019743699,-7.613290316,0.2858208511310272,0.1318975540046156
21545.21352072089,-435.6612264,4851.129464212138,4834.51111677839,-7.603948111,-0.269796365,-0.424198197
21545.2145969458,-1139.150887,4800.295398645367,4769.361673865179,-7.51373885,-0.822639294,-0.975865265
21545.21567295429,-1830.387011,4698.432119061829,4653.372351259683,-7.343606306,-1.366836796,-1.517228097
21545.21674869255,-2501.989179,4546.64131114676,4487.799139231229,-7.095348758,-1.896598933,-2.042510377
21545.21782412353,-3146.801467,4346.559373873978,4274.430262425921,-6.771597391,-2.4062927,-2.546110768
21545.21889922362,-3757.9664,4100.336994906032,4015.564123345937,-6.375787157,-2.890499312,-3.022660012
21545.21997398489,-4328.998196,3810.61269885051,3713.981196465805,-5.912118433,-3.344071941,-3.467078271
21545.22104837288,-4853.829791,3480.495500594776,3372.925539050284,-5.385533264,-3.762173628,-3.874612892
21545.22212240085,-5326.915434,3113.509774170039,2996.047329333451,-4.801630898,-4.140360409,-4.240920154
21545.22319607637,-5743.259532,2713.570339173736,2587.377125956973,-4.166631046,-4.474606752,-4.562090212
21545.22426941785,-6098.476516,2284.935031459106,2151.276943404369,-3.487300171,-4.761356336,-4.834696603
21545.22534247236,-6388.838843,1832.150450358238,1692.384729721865,-2.77086591,-4.997563963,-5.055836586
21545.22641528278,-6611.301857,1360.015921118247,1215.577529896982,-2.024959097,-5.18071902,-5.223153549
21545.22748789573,-6763.537902,873.530143579605,725.917129209425,-1.257527109,-5.308876288,-5.334866133
21545.22856036031,-6843.959464,377.8392068311859,228.5972839367427,-0.476748328,-5.38067763,-5.389788196
21545.22963274586,-6851.734397,-121.8256169,-271.119104,0.3090702495729722,-5.395366922,-5.387341614
21545.2307051202,-6786.789618,-620.1922978,-767.9447902,1.091567851786858,-5.352794753,-5.32755938
21545.23177754951,-6649.812161,-1112.002344,-1256.6228,1.86242043568502,-5.253420269,-5.211085478
21545.2328500882,-6442.244637,-1592.060602,-1731.976429,2.613423847775789,-5.098307601,-5.039169449
21545.23392280142,-6166.267242,-2055.299286,-2188.973155,3.336598531184285,-4.88911107,-4.813649204
21545.23499575192,-5824.776034,-2496.82407,-2622.77054,4.024265054429605,-4.62805644,-4.536930478
21545.23606897569,-5421.363308,-2911.955471,-3028.757455,4.669111117932331,-4.317923216,-4.211967496
21545.23714250746,-4960.275822,-3296.289445,-3402.613997,5.264287026429531,-3.962009604,-3.842225593
21545.23821637936,-4446.371016,-3645.742996,-3740.356369,5.803476177301532,-3.564095655,-3.431642537
21545.23929060304,-3885.076322,-3956.592142,-4038.374162,6.280952310174313,-3.12840899,-2.984592705
21545.24036517432,-3282.333576,-4225.515588,-4293.47298,6.691644292463708,-2.659579459,-2.505839966
21545.24144009186,-2644.527278,-4449.636342,-4502.914609,7.031196518284522,-2.162581819,-2.000478637
21545.24251533359,-1978.431157,-4626.54805,-4664.442305,7.296005128791292,-1.642693383,-1.473889955
21545.24359088094,-1291.122665,-4754.34736,-4776.311319,7.483262939912057,-1.105427533,-0.931674147
21545.24466668177,-589.9313351,-4831.65153,-4837.305432,7.590982100003348,-0.556494437,-0.379610247
